Time_[s],Eta_[m],F_-20m_[N],M_-20m_[Nm],F_sb_[N],M_sb_[Nm],GX_[m],GV_[m/s],GA_[m/s^2],GF_[N]
62.859997,52.990063,457523.52999999997,8485761.999999998,674473.9999999999,25909000.0,0.00975967,0.015065371999999999,-0.21272448,127774.79
62.879996999999996,52.990063,464616.89999999997,8909900.0,664662.96,26363292.999999996,0.010015806,0.010543884,-0.23827696,121157.31
62.899998,53.0,468081.14999999997,9203649.0,659822.9,26616740.0,0.01017832,0.0055596163,-0.25935778,114476.0
62.92,53.0,466514.0,9404479.0,654067.1,26645432.0,0.0102366125,0.00020637495999999999,-0.27515772,107943.63
62.94,53.0,460327.9,9497398.000000002,624241.6400000001,26296343.999999996,0.010183619,-0.005447048,-0.28968006,99432.41
62.96,53.0,448120.67000000004,9479414.0,606320.2,25751193.0,0.010017571999999999,-0.011313098999999998,-0.29559973,92453.2
62.98,53.0,437150.67,9251608.0,569169.2000000001,24876084.0,0.009731406,-0.017197913000000002,-0.29185203,87474.13
63.0,53.0,414055.9,8998324.0,539474.55,23757090.0,0.009328655,-0.02303895,-0.2916391,77899.0
63.02,53.0,386342.22,8619146.999999998,504285.74000000005,22351176.0,0.008811083,-0.028823702000000003,-0.28588977,68345.15
63.039997,53.0,361515.35000000003,8015163.0,450913.85000000003,20629646.0,0.008178691,-0.03435205,-0.26608658,63068.19
63.059998,53.0,326543.3,7372211.4,406306.5,18692928.0,0.0074385465000000005,-0.039467648,-0.2446225,56046.426
63.079997999999996,53.0,289261.77999999997,6609362.3,339984.07,16431031.000000002,0.0066030130000000005,-0.044139225,-0.22158267,47492.645
63.1,53.0,248433.55,5741602.5,288051.15,14063930.0,0.00567739,-0.048266724000000004,-0.19100486,40598.55
63.12,52.990063,205873.21,4765934.6,229054.28999999998,11486419.0,0.0046758093,-0.051750082999999995,-0.15659417,33789.57
63.14,52.990063,160508.53,3751300.0,157106.92,8717628.0,0.0036124026,-0.05452051,-0.11971341,26703.972999999998
63.16,52.990063,109040.21999999999,2711187.3000000003,93662.40999999999,5862760.3,0.0024995354,-0.05657175,-0.08517496,17299.068
63.18,52.990063,62025.906,1594639.7999999998,14651.103,2859649.6999999997,0.0013548718,-0.05784127,-0.04177832,11532.712
63.199996999999996,52.980125,11052.488000000001,467601.1400000001,-49447.47,-90858.44,0.00019254371,-0.058285292,-0.0024274865,3319.3784
63.219997,52.980125,-38683.71,-659437.5,-116162.31499999999,-3070058.8,-0.0009715508,-0.057928823,0.03820097,-4276.8916
63.239998,52.980125,-91389.24,-1725028.6,-195696.87,-6087515.0,-0.0021197472,-0.056809396,0.07346341,-14192.471000000001
63.26,52.97019,-135846.63,-2850568.6,-257702.42,-8923255.0,-0.003237914,-0.054895735999999994,0.11728593,-19107.703
63.28,52.97019,-185995.24,-3875694.0000000005,-322978.32999999996,-11682482.0,-0.004310153,-0.05218785,0.15301682,-26938.033
63.3,52.96025,-230205.18,-4804901.399999999,-388385.04,-14317377.0,-0.005322332,-0.048829567000000004,0.18240220000000001,-36491.883
63.32,52.96025,-270291.07999999996,-5735607.399999999,-441102.84,-16698824.0,-0.0062603205,-0.04482089,0.21753687,-41428.395
63.34,52.950314,-310047.06,-6428017.0,-510695.60000000003,-19046797.0,-0.0071117524,-0.04028064,0.23584947,-52684.492
63.359997,52.950314,-343204.5,-7172881.3,-553733.2,-20969170.0,-0.007867795,-0.03532764,0.25884673,-59323.25
63.379996999999996,52.940376,-375372.2,-7647976.6,-608413.2,-22819814.0,-0.00852315,-0.030049445,0.26787525,-70515.516
63.399998,52.930434999999996,-399869.14,-8171030.300000001,-647264.83,-24249639.0,-0.0090689855,-0.02450859,0.2854639,-74792.41
63.42,52.930434999999996,-420241.99999999994,-8449792.0,-689386.7000000001,-25531220.0,-0.009501767,-0.018755106,0.28938195,-83239.8
63.44,52.920497999999995,-439460.14,-8697081.0,-709008.7,-26358510.0,-0.009817963,-0.012957846,0.28887090000000004,-91091.41
63.46,52.91056,-451667.36,-8685091.999999998,-744851.6,-27118852.000000004,-0.010021105,-0.0072794077000000006,0.27813885,-101283.59
63.48,52.91056,-458100.9,-8724059.000000002,-759241.1,-27410555.0,-0.010111195,-0.0017635678,0.27294317,-106049.88
63.5,52.900622999999996,-463627.1400000001,-8499250.0,-780040.4,-27577926.0,-0.010091764,0.0035083743,0.2531826,-115518.625
63.52,52.890685999999995,-463792.1,-8229480.0,-784618.9,-27405772.999999996,-0.009973411,0.008361313,0.23120745,-123625.57
63.539997,52.88075,-458595.8,-7862293.5,-791290.4,-27051904.0,-0.009761436,0.01275147,0.20744362,-130434.55
63.559998,52.87081,-453234.5,-7351229.5,-800054.9,-26549791.0,-0.009466439,0.016585043,0.1752049,-139499.0
63.579997999999996,52.85921999999999,-441109.77,-6838666.5,-797307.8,-25789450.0,-0.0091025485,0.019774471999999998,0.142881,-146925.05
63.6,52.84928000000001,-429562.37999999995,-6203208.5,-793906.6,-24952596.0,-0.008680365,0.022275987999999997,0.10740563,-154563.88
63.62,52.839344,-412736.2,-5600722.7,-783964.84,-23910115.0,-0.008215786999999999,0.024083331,0.07295236,-160628.12
63.64,52.829406999999996,-399869.14,-4852860.399999999,-786842.7000000001,-22968057.0,-0.007722946,0.025102700000000002,0.02874655,-170905.44
63.66,52.819469999999995,-385352.44999999995,-4217402.3,-772714.84,-21801242.000000004,-0.0072177397,0.02530282,-0.008773020999999999,-177586.75
63.68,52.809532,-368526.25,-3521995.8000000003,-766435.85,-20749197.0,-0.0067143,0.024777502000000003,-0.043950282,-183119.05
63.699996999999996,52.799595,-353679.62999999995,-2849069.8000000003,-758979.5,-19740191.000000004,-0.0062302905,0.02350173,-0.08321594,-191162.16
63.719997,52.789654000000006,-338668.02999999997,-2224102.8000000003,-751653.9299999999,-18759877.0,-0.0057798442,0.021481756,-0.11813767,-197822.19
63.739998,52.779716,-327285.64,-1629110.4000000001,-754793.46,-17989970.0,-0.0053770924,0.018742599,-0.15544431,-206822.81
63.76,52.769780000000004,-320852.08,-1065591.1,-750607.4,-17310924.0,-0.0050343997,0.015284253999999999,-0.1898124,-215823.44
63.78,52.749905000000005,-309882.07999999996,-725381.2000000001,-749822.5,-16746645.0,-0.0047694314,0.011300593000000001,-0.20782691,-218440.62
63.8,52.73996700000001,-309634.64,-298245.60000000003,-766174.2000000001,-16555363.000000002,-0.00458572,0.0068291346999999995,-0.23870283,-229526.5
63.82,52.730030000000006,-311861.63,-95918.18000000001,-767482.36,-16411901.999999998,-0.004499163499999999,0.0018636284,-0.25684512,-236505.7
63.84,52.71015500000001,-312603.97000000003,47959.090000000004,-799008.3599999999,-16717953.000000002,-0.0045132954,-0.0033832984000000004,-0.26753455,-242229.52
63.859997,52.700219999999995,-323326.54,25478.268,-810258.2999999999,-17081387.0,-0.0046351809999999995,-0.008830346,-0.276265,-249527.89
63.879996999999996,52.69028,-336523.52999999997,-55452.698,-839691.3500000001,-17832164.0,-0.004868353,-0.014421231999999999,-0.28184396,-257890.17
63.899998,52.67040600000001,-355824.16000000003,-283258.4,-876057.5,-18860299.0,-0.0052128118,-0.020043386,-0.27954423,-265018.3
63.92,52.66047,-374382.42000000004,-659437.5,-907845.15,-20103625.0,-0.0056685577,-0.025546718,-0.26983428,-271125.12
63.94,52.64059399999999,-405890.26,-1116547.6,-948004.9,-21600397.999999996,-0.0062338235,-0.03086869,-0.26157233,-280551.3
63.96,52.63065699999999,-432531.7,-1795468.5,-993789.5499999999,-23341055.0,-0.006901544,-0.035859212,-0.23653087,-284040.9
63.98,52.610780000000005,-468988.43,-2406946.8000000003,-1045460.8,-25406889.0,-0.0076646530000000004,-0.040424477,-0.21919776,-293701.16
64.0,52.599185999999996,-503630.55000000005,-3285197.8,-1097393.8,-27563580.0,-0.008514319000000001,-0.04447693,-0.18580918,-297403.53
64.02,52.57931,-545696.0,-4067530.5,-1164762.7,-30074142.999999996,-0.0094399415,-0.04796029,-0.16149174,-307446.78
64.04,52.569373999999996,-589081.1,-5085162.6,-1213556.2,-32508191.000000004,-0.010429157,-0.050837032000000004,-0.12597378,-313404.66
64.06,52.5495,-633786.0,-6032354.5,-1291651.7,-35305676.0,-0.0114696,-0.052994587,-0.08956148,-320149.78
64.08,52.529625,-681542.6,-7082958.5,-1351041.0000000002,-38036210.0,-0.012543605,-0.054414198,-0.052212253,-327256.66
64.1,52.519688,-727814.64,-8168032.7,-1409252.9,-40790656.0,-0.013640573999999999,-0.055083353,-0.014479744,-334682.72
64.11999499999999,52.499813,-776561.04,-9179670.0,-1490880.5,-43736383.0,-0.014742843,-0.055020812999999995,0.02048458,-343640.78
64.14,52.47994,-822338.13,-10332187.0,-1544121.5999999999,-46428660.0,-0.015836278,-0.054145284,0.06728822,-346449.47
64.15999599999999,52.46006,-870094.7999999999,-11300361.0,-1610313.2,-49221363.0,-0.016903218,-0.05246927,0.09999541,-355705.44
64.18,52.450123,-913397.46,-12314995.0,-1679382.7000000002,-51880168.0,-0.01792953,-0.05011159,0.13559854,-362535.7
64.2,52.43025,-958102.3,-13196243.999999998,-1736548.1,-54400293.0,-0.018902846,-0.04708476,0.16630411,-370493.7
64.22,52.410374,-995631.3,-14129947.0,-1785603.1,-56676535.0,-0.01980904,-0.04340128,0.20177948,-374493.97
64.24,52.3905,-1035387.1999999998,-14840341.0,-1844992.4000000001,-58904957.0,-0.02063574,-0.039148703,0.22277512,-383792.5
64.26,52.370625,-1064750.6,-15565723.0,-1890777.2,-60779510.0,-0.021372352,-0.034414586000000004,0.24990335,-387899.16
64.28,52.35075,-1097248.2,-16058802.0,-1938393.3,-62548860.0,-0.022010042999999996,-0.029286481,0.26174265,-397261.5
64.299995,52.32922,-1118528.3,-16548884.999999998,-1977244.9,-63964340.0,-0.022541746,-0.023889465,0.27720192,-402304.4
64.32,52.30934,-1141705.6,-16907078.0,-2007855.2,-65073770.0,-0.02296393,-0.018273564,0.28367522,-409177.22
64.34,52.289467,-1155232.5,-17122895.0,-2036110.7999999998,-65987130.00000001,-0.023271292000000002,-0.012526333999999998,0.28980783,-413475.4
64.36,52.269591999999996,-1168099.6,-17184342.0,-2054686.2999999998,-66575320.00000001,-0.023463836000000002,-0.006791612,0.28324935,-421390.84
64.38,52.249718,-1177337.5,-17140879.0,-2078494.4000000001,-66914840.0,-0.023545094,-0.0012382497,0.2711119,-429391.38
64.4,52.229843,-1177255.0,-16947543.0,-2094715.2999999998,-67053520.00000001,-0.023515064,0.0040649613,0.25795239999999997,-435285.4
64.42,52.20997,-1177749.9000000001,-16689764.0,-2094976.7999999998,-66814420.0,-0.023384346,0.009036721999999999,0.23844731,-441860.34
64.439995,52.190094,-1173048.5,-16358546.0,-2096415.8000000003,-66360130.00000001,-0.023156472999999997,0.013589478,0.21659994,-447350.06
64.46,52.17022,-1160676.3,-15872961.000000002,-2103610.6,-65800630.00000001,-0.02284381,0.017666947,0.19045122,-452924.94
64.479996,52.140404,-1151850.7,-15318434.0,-2092883.8,-64944652.0,-0.022453424,0.021162814,0.15851061,-459542.4
64.5,52.12053,-1138158.7999999998,-14744423.0,-2083203.5999999999,-63930863.0,-0.02200121,0.023989525,0.12380181,-466053.5
64.52,52.100654999999996,-1119023.2000000002,-14041521.999999998,-2078887.0000000002,-62897950.0,-0.021499537000000003,0.026134575,0.0901577,-470819.78
64.54,52.08078,-1103434.2,-13338622.0,-2063974.0000000002,-61697660.0,-0.020960769,0.027535422,0.04978477,-478118.16
64.56,52.049313,-1082896.5,-12698668.0,-2039773.7,-60358695.0,-0.020402567,0.02822334,0.018823666,-480203.4
64.58,52.029438,-1065575.3,-11853389.0,-2038465.6,-59249265.99999999,-0.019837301,0.028142039,-0.02691529,-489523.2
64.6,52.009563,-1044955.0999999999,-11192453.000000002,-2024599.2000000002,-57977246.0,-0.019282635,0.027260255,-0.061155625,-493331.97
64.61999499999999,51.979748,-1030355.8,-10428104.5,-2012433.6,-56848687.99999999,-0.018752698,0.025621762000000003,-0.10216737,-501141.03
64.64,51.959872999999995,-1012374.9400000001,-9821123.0,-1996212.8,-55729695.0,-0.018261623,0.023245325,-0.13513008,-505886.03
64.65999599999999,51.94,-997033.4500000001,-9298068.000000002,-1986271.0,-54749380.0,-0.01782531,0.02028103,-0.16132139,-508524.5
64.68,51.910187,-987548.1,-8691087.0,-1991503.5,-54065550.0,-0.017454352,0.016691357,-0.19675417,-517354.9
64.7,51.890312,-977155.46,-8307414.000000001,-1984308.7,-53434324.0,-0.017161122,0.012557603,-0.21625924,-520099.78
64.72,51.8605,-974268.6,-7985188.5,-1987579.0999999999,-53037418.0,-0.016956212,0.007998593,-0.23895836,-526504.5
64.74,51.840626,-971876.65,-7775367.7,-1991634.3,-52874830.0,-0.016844925,0.0030893704,-0.25088286,-529823.9
64.76,51.81081,-973856.2,-7656968.8,-2004192.4,-52956120.0,-0.016834326,-0.0020574957999999997,-0.2629351,-535590.2
64.78,51.78928,-980372.25,-7671956.0,-2016750.5,-53286082.0,-0.016927948,-0.0073544527,-0.26629952,-539547.94
64.799995,51.759468,-993651.7300000001,-7769372.6,-2040296.9000000001,-53907746.0,-0.017127559,-0.012720202,-0.2690677,-545739.9
64.82,51.739594,-1007756.0000000001,-7982191.399999999,-2067244.4000000001,-54801984.00000001,-0.017436689,-0.018067188999999997,-0.2646812,-550974.25
64.84,51.70978,-1026809.2,-8385348.0,-2094976.7999999998,-55863594.00000001,-0.01785004,-0.023232818,-0.25092545,-554017.0
64.86,51.689907,-1049903.9,-8831966.999999998,-2128203.5999999996,-57226470.0,-0.018364077,-0.028117022999999998,-0.23691416,-559336.56
64.88,51.660090000000004,-1076545.4,-9390989.0,-2164439.0,-58809316.0,-0.018971737,-0.03265102,-0.21591854,-563443.2
64.9,51.63028,-1106898.4000000001,-10065414.0,-2212709.0,-60640832.0,-0.019667722,-0.03674725,-0.19296388,-568613.75
64.92,51.610405,-1138488.8,-10816273.000000002,-2257578.0,-62630155.99999999,-0.020437896,-0.040293146,-0.16085292,-571082.0
64.939995,51.580593,-1178987.0,-11613594.0,-2308203.0,-64758155.99999999,-0.021275196,-0.043269947,-0.13615218,-578784.7
64.96,51.550779999999996,-1213216.7999999998,-12533809.0,-2354249.0,-66986580.0,-0.02216549,-0.045590103,-0.09594960000000001,-580018.8
64.979996,51.52925,-1252477.9000000001,-13463017.0,-2410498.8,-69363240.0,-0.02309288,-0.04714104,-0.05855779,-583614.8
65.0,51.499435,-1296110.5,-14383231.000000002,-2465440.4,-71802080.0,-0.024045,-0.047985304000000006,-0.025722838999999997,-590040.8
65.02,51.469623999999996,-1334629.3,-15382878.999999998,-2515803.6999999997,-74212210.0,-0.02500772,-0.048085365,0.015374081000000001,-592530.3
65.04,51.44975,-1372075.7000000002,-16361544.0,-2571268.6,-76622350.0,-0.025963372000000002,-0.047378685,0.0554489,-595424.1
65.06,51.419937,-1416698.1,-17235299.0,-2623594.0,-79013370.0,-0.026897827000000003,-0.04594657,0.08747469,-601828.8
65.08,51.390125,-1453072.3,-18160010.0,-2680236.0,-81323086.0,-0.027796952000000003,-0.043826535,0.12388699,-605169.5
65.1,51.360313,-1487137.0999999999,-19033764.0,-2725759.3000000003,-83460650.0,-0.028646618,-0.04098106,0.16034187,-607297.3
65.11999499999999,51.330498,-1519222.2999999998,-19808604.0,-2768796.9,-85454750.0,-0.029430924,-0.03746018,0.1915585,-610531.56
65.14,51.310623,-1553452.0000000002,-20457550.0,-2809218.3,-87276700.0,-0.03014104,-0.033401474,0.21353364,-616553.25
65.15999599999999,51.280809999999995,-1579763.5,-21107994.0,-2845453.5999999996,-88830860.0,-0.030764597999999997,-0.028861225,0.23938423,-618574.7
65.18,51.249344,-1604178.0,-21626553.0,-2873185.9999999995,-90155480.0,-0.03129277,-0.023901972999999996,0.25607854,-622872.9
65.2,51.219532,-1622488.8,-21983248.0,-2913869.0,-91389240.0,-0.031718485,-0.01863003,0.27021757,-626043.25
65.22,51.189716,-1636593.1,-22211055.0,-2937415.3000000003,-92278695.0,-0.032036446,-0.013145458999999998,0.27728709999999995,-630128.7
65.24,51.159904,-1648388.0,-22378910.0,-2950104.2,-92819060.0,-0.03224312,-0.007579589300000001,0.27847955,-634490.7
65.26,51.130093,-1652759.4,-22467336.0,-2955991.0,-93067734.0,-0.03233851,-0.0019699428,0.28154585,-635235.4
65.28,51.10028,-1655398.8,-22392400.0,-2964362.8,-93091640.0,-0.03232261,0.0036209424,0.27669087,-637256.8
65.299995,51.080405999999996,-1653501.8,-22170588.0,-2963447.3,-92842980.0,-0.03219543,0.009024214000000001,0.26284993,-641129.44
65.32,51.050594,-1644263.9,-21771928.0,-2976397.7,-92517800.0,-0.031964023,0.014064766000000001,0.24049151,-646768.1
65.34,51.020782000000004,-1631644.2999999998,-21403242.000000004,-2962139.2,-91728766.0,-0.031635462999999996,0.018723836,0.22443603,-646917.06
65.36,50.989309999999996,-1616137.8,-20926650.0,-2944087.0,-90724540.0,-0.031218579,0.02298892,0.20139620000000003,-648406.5
65.38,50.9595,-1601456.0000000002,-20301683.999999996,-2925380.6,-89572070.0,-0.030720437000000003,0.026691161,0.16826314,-653045.1
65.4,50.929688,-1581165.6,-19648240.0,-2901441.6999999997,-88223540.0,-0.030155172999999997,0.029755516,0.13802603,-654598.44
65.42,50.899876,-1558153.4,-18909371.0,-2882212.1999999997,-86784160.0,-0.029533379,0.032200746,0.10565954400000001,-655896.4
65.439995,50.870064,-1530357.2999999998,-18100060.0,-2860497.0000000005,-85282590.0,-0.028870958999999998,0.033939300000000006,0.06831032,-658683.8
65.46,50.84025,-1504788.1,-17292250.0,-2835380.9,-83675836.0,-0.028180273,0.03491489,0.02874655,-661918.1
65.479996,50.810435999999996,-1479796.3,-16466455.000000002,-2814058.3000000003,-82069080.0,-0.027478991,0.03511501,-0.008389734,-663662.9
65.5,50.780623999999996,-1454144.5,-15670633.0,-2783840.3,-80400150.0,-0.02678124,0.034589693,-0.044418745,-664918.3
65.52,50.750813,-1427997.9999999998,-14912280.0,-2753099.0,-78750350.0,-0.026101155,0.033351444,-0.07929789,-666046.06
65.54,50.71934,-1403913.5,-14141937.5,-2727067.4,-77229670.0,-0.025452865,0.03141277,-0.113751166,-667684.44
65.56,50.68953,-1381891.0,-13451026.000000002,-2700904.8,-75780720.0,-0.024848737000000003,0.028804941,-0.14684165,-669727.1
65.58,50.64978,-1359126.2,-12809573.0,-2680367.0,-74518266.0,-0.02430467,0.025590494,-0.17379951,-670110.1
65.6,50.61997,-1340567.9,-12282023.000000002,-2659044.4000000004,-73375360.0,-0.023827726,0.021888252,-0.19620053,-669854.8
65.61999499999999,50.590157,-1329185.4000000001,-11740985.0,-2649625.7,-72524160.0,-0.02343204,0.0176732,-0.22418049999999998,-674280.6
65.64,50.560345,-1317390.5999999999,-11394780.0,-2641646.2,-71802080.0,-0.023124676,0.013032891000000001,-0.23959717,-674557.25
65.65999599999999,50.53053,-1308565.2,-11142995.0,-2637198.5,-71343000.0,-0.022912702000000004,0.008129923,-0.24964783,-674450.9
65.68,50.500717,-1306008.2,-10990126.0,-2633928.1999999997,-71094336.0,-0.022799648,0.0030393403000000003,-0.25871897,-676238.25
65.7,50.46925,-1305760.7,-10976636.999999998,-2634190.0,-71084770.0,-0.022790816000000002,-0.002138795,-0.25816533,-675706.3
65.72,50.439438,-1310297.2,-11018601.999999998,-2650149.1999999997,-71419516.0,-0.022886205,-0.0072856615,-0.25548232,-676557.44
65.74,50.409626,-1318050.5,-11229921.0,-2659960.0,-71907280.0,-0.023082282000000003,-0.012294943999999999,-0.24492061,-675982.9
65.76,50.37981,-1330670.2,-11534161.0,-2674611.0,-72634150.0,-0.023375512999999997,-0.017085345,-0.23350717,-677280.9
65.78,50.34006,-1346011.6,-11953803.999999998,-2693317.4,-73585766.0,-0.023762368,-0.021563057000000004,-0.21319294,-676408.44
65.799995,50.31025,-1366467.0,-12442386.999999998,-2717387.2,-74766930.0,-0.024235778,-0.025621762000000003,-0.19185661,-677089.4
